,Region,Subregion,country,iso3_code,Indicator,Disaggregation,Gender,Source,Unit,Year,Value,Footnote
18495,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",1999,0.53,
18496,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,Count,2000,1,
18497,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),UNSDC,"Rate per  100,000 population",2000,0.17,
18498,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2001,1,
18499,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2001,0.46,
18500,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2001,4,
18501,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2001,1,
18502,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2001,5,
18503,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2001,0.81,
18504,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2004,1,
18505,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2004,0.39,
18506,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2004,4,
18507,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2004,0.81,
18508,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2004,5,
18509,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2004,0.66,
18510,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2005,4,
18511,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2005,1.42,
18512,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2005,2,
18513,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2005,0.34,
18514,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2005,6,
18515,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2005,0.69,
18516,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2006,1,
18517,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2006,0.33,
18518,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2006,4,
18519,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2006,0.56,
18520,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2006,5,
18521,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2006,0.49,
18522,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2007,3,
18523,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2007,0.9,
18524,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2007,6,
18525,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2007,0.68,
18526,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2007,9,
18527,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2007,0.74,
18528,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2008,1,
18529,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2008,0.27,
18530,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2008,11,
18531,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2008,1.03,
18532,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2008,12,
18533,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2008,0.84,
18534,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2009,2,
18535,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2009,0.5,
18536,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2009,6,
18537,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2009,0.48,
18538,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2009,8,
18539,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2009,0.48,
18540,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2010,0,
18541,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2010,0,
18542,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2010,4,
18543,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2010,0.28,
18544,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2010,4,
18545,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2010,0.22,
18546,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2011,0,
18547,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2011,0,
18548,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2011,4,
18549,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2011,0.26,
18550,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2011,4,
18551,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2011,0.2,
18552,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2012,1,
18553,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2012,0.2,
18554,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2012,6,
18555,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2012,0.36,
18556,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2012,7,
18557,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2012,0.32,
18558,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2013,1,
18559,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2013,0.18,
18560,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2013,8,
18561,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2013,0.45,
18562,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2013,9,
18563,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2013,0.39,
18564,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,Count,2014,2,
18565,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Female,MD,"Rate per  100,000 population",2014,0.34,
18566,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,Count,2014,7,
18567,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Male,MD,"Rate per  100,000 population",2014,0.37,
18568,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,Count,2014,9,
18569,Asia,Western Asia,Qatar,QAT,Homicide: # of victims,-,Total (all ages),MD,"Rate per  100,000 population",2014,0.37,
18570,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1990,208,
18571,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1990,0.48,
18572,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1991,216,
18573,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1991,0.5,
18574,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1992,239,
18575,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1992,0.55,
18576,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1993,306,
18577,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1993,0.69,
18578,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1994,223,
18579,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1994,0.5,
18580,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1995,228,
18581,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1995,0.5,
18582,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1996,246,
18583,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1996,0.54,
18584,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1997,277,
18585,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1997,0.6,
18586,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1998,377,
18587,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1998,0.81,
18588,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,1999,384,
18589,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",1999,0.82,
18590,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,Count,2000,369,
18591,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),UNSDC Adjusted,"Rate per  100,000 population",2000,0.78,
18592,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,Count,2001,407,
18593,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,"Rate per  100,000 population",2001,0.85,
18594,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,Count,2002,370,
18595,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,"Rate per  100,000 population",2002,0.77,
18596,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,Count,2003,386,
18597,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,"Rate per  100,000 population",2003,0.8,
18598,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,Count,2004,419,
18599,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,"Rate per  100,000 population",2004,0.87,
18600,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,Count,2005,411,
18601,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),NP Adjusted,"Rate per  100,000 population",2005,0.84,
18602,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,Count,2006,415,
18603,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,"Rate per  100,000 population",2006,0.85,
18604,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,Count,2007,430,
18605,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,"Rate per  100,000 population",2007,0.88,
18606,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,Count,2008,429,
18607,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,"Rate per  100,000 population",2008,0.87,
18608,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,Count,2009,532,
18609,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,"Rate per  100,000 population",2009,1.08,
18610,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,Count,2010,484,
18611,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),SDG Adjusted,"Rate per  100,000 population",2010,0.98,
18612,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2011,186,IPFM - Intimate partner or family member
18613,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2011,0.37,IPFM - Intimate partner or family member
18614,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,Count,2011,217,
18615,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,"Rate per  100,000 population",2011,0.87,
18616,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Male,GSH Revision,Count,2011,185,
18617,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Male,GSH Revision,"Rate per  100,000 population",2011,0.75,
18618,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),GSH Revision,Count,2011,403,
18619,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),GSH Revision,"Rate per  100,000 population",2011,0.81,
18620,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2012,193,IPFM - Intimate partner or family member
18621,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2012,0.39,IPFM - Intimate partner or family member
18622,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,Count,2012,219,
18623,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,"Rate per  100,000 population",2012,0.88,
18624,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Male,GSH Revision,Count,2012,216,
18625,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Male,GSH Revision,"Rate per  100,000 population",2012,0.86,
18626,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),GSH Revision,Count,2012,435,
18627,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),GSH Revision,"Rate per  100,000 population",2012,0.87,
18628,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2013,156,IPFM - Intimate partner or family member
18629,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2013,0.31,IPFM - Intimate partner or family member
18630,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,Count,2013,182,
18631,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Female,GSH Revision,"Rate per  100,000 population",2013,0.72,
18632,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Male,GSH Revision,Count,2013,170,
18633,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Male,GSH Revision,"Rate per  100,000 population",2013,0.67,
18634,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),GSH Revision,Count,2013,352,
18635,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims,-,Total (all ages),GSH Revision,"Rate per  100,000 population",2013,0.7,
18636,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,Count,2014,180,IPFM - Intimate partner or family member
18637,Asia,Eastern Asia,Republic of Korea,KOR,Homicide: # of victims - perpetrator IPFM,Killed by Intimate partner or family member (IPFM),All,CTS,"Rate per  100,000 population",2014,0.36,IPFM - Intimate partner or family member
